fx,fy,fz,mx,my,mz,s0,s1,s2,s3,time,fx_pred,fy_pred,fz_pred
0.33959424946951255,-2.3802110336148754,0.044010547667589606,0.38959143248275035,0.08649664593161102,-0.0011770661735395205,1.9388747329674765,16.614989039454066,4.769750777622366,-6.55950245760786,29.929399548,0.6788069009780884,-2.440758228302002,-0.29699796438217163
0.336948092651868,-2.3056150587091526,0.03447818020478621,0.38814292666981287,0.08576492598880671,-0.0011596872385491314,1.9208186010408328,16.438121149716657,4.679458800027395,-6.52750221449723,29.939819461,0.6662602424621582,-2.39316725730896,-0.2886442542076111
0.3323770742201386,-2.237635990260026,0.025748122111007632,0.3861045178178761,0.0850944497522281,-0.0011415841982743424,1.8787782031495088,16.215775468923823,4.580886965968454,-6.497136210499662,29.949281328,0.6470861434936523,-2.3323097229003906,-0.2679164409637451
0.32381207351952845,-2.1666481584516273,0.016555747388913744,0.38271458233315314,0.08438786819829489,-0.0011187019814895283,1.8196731226672198,16.002324321928274,4.479453854164487,-6.4609288835289576,29.959799036,0.6234667301177979,-2.267760753631592,-0.2432192862033844
0.31450597998142715,-2.1015556044803585,0.008097683487703122,0.3791230297437881,0.08373750267281314,-0.0010961963157791882,1.7426708357506175,15.805690966250904,4.360681290459946,-6.417665593425209,29.969322698,0.5949457883834839,-2.1953487396240234,-0.2173878401517868
0.30665649540524154,-2.025513794949477,0.0003795607663938938,0.3745589541014617,0.0828069839123235,-0.001075941707870648,1.6619644345904079,15.561064803185868,4.201698913251982,-6.3711404375695615,29.979798203,0.5580273270606995,-2.0987374782562256,-0.18941207230091095
0.2995676882528837,-1.91674481461704,-0.007698280611336372,0.36752602644593213,0.08124211622372324,-0.001055237870863271,1.5825402023968462,15.197193025207778,4.0218365075196925,-6.324388693866922,29.989265589,0.5090994238853455,-1.9731025695800781,-0.1454392969608307
0.29349203278529234,-1.8057618639972244,-0.015112225313862027,0.3602088507506741,0.07957999573273875,-0.0010364247259170983,1.5020189751958364,14.763797193380181,3.8365579012463527,-6.275072775132156,29.999720316,0.4530254006385803,-1.831091046333313,-0.09243268519639969
0.28863150841121943,-1.6981682984316162,-0.02104338107588255,0.35109432074116403,0.07736553214942184,-0.0009599240563709088,1.433356533073491,14.352399432715778,3.65070894196631,-6.197493564071862,30.010225061,0.4004717171192169,-1.70076322555542,-0.0532289557158947
0.2847430889119611,-1.5744790358396195,-0.02578830568550039,0.33728111782694853,0.07382442690170964,-0.0007758232135554599,1.3678129284717657,13.958600128981924,3.479454129985456,-6.059177243078662,30.019701872,0.346198707818985,-1.5826430320739746,-0.0003931410610675812
0.28163235331255443,-1.456720420696266,-0.028437050400356156,0.3229697660422724,0.07010677551301053,-0.0005670923857138549,1.2962734731634575,13.514198495590179,3.3273998506962257,-5.879419948402729,30.029839139,0.29450172185897827,-1.4752076864242554,0.05101066082715988
0.2791437648330293,-1.3284036120370128,-0.028652702971555755,0.3088163895049111,0.06632580619770642,-0.0003439579128879794,1.2093236863860322,12.893484698547242,3.1756555678557437,-5.704636350853093,30.039317895,0.2727462649345398,-1.3666467666625977,0.05658944696187973
0.2771528940494088,-1.157530332020471,-0.028652702971555755,0.2920850980557812,0.0616873343367735,-5.315071352209044e-05,1.1015547137102397,12.076742239661362,2.9940584227651676,-5.555277853795264,30.049765345,0.17586059868335724,-1.2044275999069214,0.17587366700172424
0.2755601974225126,-0.9867217914626671,-0.028652702971555755,0.27599576978685686,0.05716970864368234,0.00023564485652322054,0.9919895035811364,11.209900658384973,2.7885789878745117,-5.3952816753219865,30.059233711,0.08985123038291931,-1.103181004524231,0.28819018602371216
0.27396737622877465,-0.8285790547515042,-0.028652702971555755,0.25955147298875114,0.0530720557157371,0.00046668131255947487,0.8937236845740028,10.37089492915862,2.5903319731267493,-5.179117256625747,30.069699568,0.028692185878753662,-1.0114378929138184,0.3537902235984802
0.27237445538156324,-0.6590730568527334,-0.028652702971555755,0.23925036718433412,0.0488268286264363,0.0006515104773884839,0.8002519181029036,9.622073031534741,2.4016335019194437,-4.939464388541909,30.080209221,-0.0250542014837265,-0.9263812303543091,0.39699673652648926
0.271100118703794,-0.5019723542687959,-0.028069076800671056,0.21943664835783425,0.04494709458152336,0.0007993738092516856,0.7042472031183247,8.974504692033895,2.2168112581183665,-4.709615618002355,30.089630625,-0.0763862133026123,-0.8370795249938965,0.432817280292511
0.27008064936157883,-0.36724158256216377,-0.02287862697480314,0.20090566952315317,0.041362894912334754,0.0009176644747422441,0.593479748238347,8.320619720508324,2.050140425946818,-4.478078506480111,30.100070574,-0.11267636716365814,-0.7542194128036499,0.43885257840156555
0.2689464099955856,-0.2504067555573748,-0.012751116052097444,0.18072087890844596,0.03753471031046738,0.001012297007134691,0.4730248316228124,7.616404676721345,1.9130411527834443,-4.254722341189835,30.109664107,-0.12464377284049988,-0.6865593194961548,0.4294540286064148
0.26772035461056953,-0.15693889395354255,-0.003397505141082391,0.16189304264319904,0.03399175019571524,0.0010880030330486512,0.35967905688422647,6.91396828700675,1.79959912682661,-4.002167361567174,30.120150296,-0.1207248643040657,-0.6178106069564819,0.420940637588501
0.2603896323884265,-0.08216460467047604,0.004085383587730362,0.1444231428123508,0.030639998455141527,0.0011485678537798277,0.2541433258279693,6.26793375147205,1.6937950763565948,-3.678595235388007,30.1296017,-0.11125767230987549,-0.5477216243743896,0.40780869126319885
0.24182529878245207,-0.021676589356724563,0.010071694570781276,0.12563196131037074,0.026923829765138553,0.0011935837691333523,0.15910109007911274,5.657318535000918,1.5752883691453514,-3.357782010826887,30.140020169,-0.08999072015285492,-0.47360140085220337,0.3817232847213745
0.22062395398354262,0.02738240678157311,0.01486074335722165,0.10819138529013597,0.023433511164364172,0.0012073460875215158,0.07457638075695416,5.049166335699706,1.4579073588195337,-3.0915998121598687,30.149476794999998,-0.06689945608377457,-0.38658565282821655,0.3568222224712372
0.1981025624315489,0.06662960369220983,0.018691982386373596,0.0929269246899404,0.02053752235284723,0.0012073460875215158,0.000588422756923776,4.43004833109396,1.3527147282804701,-2.859590815190014,30.160627848,-0.0421176478266716,-0.29409855604171753,0.33749911189079285
